file,cycle,timestamp,total_agents,total_steps,avg_happiness,avg_energy,total_wealth,successful_instances
live_observations_20250624_000350.json,46,2025-06-23T23:50:47.304144,2500,15,0.5583231297096415,0.7489508022243291,1390131.2665934048,5
live_observations_20250624_000350.json,47,2025-06-23T23:52:52.534759,2500,15,0.5583231297096415,0.7489508022243291,1390131.2665934048,5
live_observations_20250624_000350.json,48,2025-06-23T23:54:06.763895,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_000350.json,49,2025-06-23T23:55:10.152966,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_000350.json,50,2025-06-23T23:56:13.358028,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_000350.json,51,2025-06-23T23:57:17.609473,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_000350.json,52,2025-06-23T23:58:23.795461,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_000350.json,53,2025-06-23T23:59:28.810103,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_000350.json,54,2025-06-24T00:00:39.010478,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_000350.json,55,2025-06-24T00:01:43.053210,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_000350.json,56,2025-06-24T00:02:47.254947,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_000350.json,57,2025-06-24T00:03:50.448466,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_000643.json,43,2025-06-23T23:50:47.134259,2500,15,0.5583231297096415,0.7489508022243291,1390131.2665934048,5
live_observations_20250624_000643.json,44,2025-06-23T23:52:52.533838,2500,15,0.5583231297096415,0.7489508022243291,1390131.2665934048,5
live_observations_20250624_000643.json,45,2025-06-23T23:54:06.769987,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_000643.json,46,2025-06-23T23:55:12.011288,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_000643.json,47,2025-06-23T23:56:15.268573,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_000643.json,48,2025-06-23T23:57:19.468789,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_000643.json,49,2025-06-23T23:58:24.322421,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_000643.json,50,2025-06-23T23:59:28.538119,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_000643.json,51,2025-06-24T00:00:31.744731,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_000643.json,52,2025-06-24T00:01:36.140930,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_000643.json,53,2025-06-24T00:02:39.331829,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_000643.json,54,2025-06-24T00:03:43.546796,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_000643.json,55,2025-06-24T00:04:43.647331,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_000643.json,56,2025-06-24T00:05:43.742782,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_000643.json,57,2025-06-24T00:06:43.837032,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_000651.json,45,2025-06-23T23:49:46.434701,2500,15,0.5583231297096415,0.7489508022243291,1390131.2665934048,5
live_observations_20250624_000651.json,46,2025-06-23T23:50:47.304144,2500,15,0.5583231297096415,0.7489508022243291,1390131.2665934048,5
live_observations_20250624_000651.json,47,2025-06-23T23:52:52.534759,2500,15,0.5583231297096415,0.7489508022243291,1390131.2665934048,5
live_observations_20250624_000651.json,48,2025-06-23T23:54:06.763895,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_000651.json,49,2025-06-23T23:55:10.152966,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_000651.json,50,2025-06-23T23:56:13.358028,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_000651.json,51,2025-06-23T23:57:17.609473,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_000651.json,52,2025-06-23T23:58:23.795461,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_000651.json,53,2025-06-23T23:59:28.810103,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_000651.json,54,2025-06-24T00:00:39.010478,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_000651.json,55,2025-06-24T00:01:43.053210,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_000651.json,56,2025-06-24T00:02:47.254947,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_000651.json,57,2025-06-24T00:03:50.448466,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_000651.json,58,2025-06-24T00:04:50.619738,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_000651.json,59,2025-06-24T00:05:50.719145,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_000651.json,60,2025-06-24T00:06:51.013040,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001010.json,43,2025-06-23T23:50:47.134259,2500,15,0.5583231297096415,0.7489508022243291,1390131.2665934048,5
live_observations_20250624_001010.json,44,2025-06-23T23:52:52.533838,2500,15,0.5583231297096415,0.7489508022243291,1390131.2665934048,5
live_observations_20250624_001010.json,45,2025-06-23T23:54:06.769987,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001010.json,46,2025-06-23T23:55:12.011288,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001010.json,47,2025-06-23T23:56:15.268573,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001010.json,48,2025-06-23T23:57:19.468789,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001010.json,49,2025-06-23T23:58:24.322421,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001010.json,50,2025-06-23T23:59:28.538119,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001010.json,51,2025-06-24T00:00:31.744731,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001010.json,52,2025-06-24T00:01:36.140930,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001010.json,53,2025-06-24T00:02:39.331829,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001010.json,54,2025-06-24T00:03:43.546796,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001010.json,55,2025-06-24T00:04:43.647331,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001010.json,56,2025-06-24T00:05:43.742782,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001010.json,57,2025-06-24T00:06:43.837032,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001010.json,58,2025-06-24T00:07:43.966567,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001010.json,59,2025-06-24T00:08:44.312529,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001010.json,60,2025-06-24T00:10:10.478893,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001051.json,45,2025-06-23T23:49:46.434701,2500,15,0.5583231297096415,0.7489508022243291,1390131.2665934048,5
live_observations_20250624_001051.json,46,2025-06-23T23:50:47.304144,2500,15,0.5583231297096415,0.7489508022243291,1390131.2665934048,5
live_observations_20250624_001051.json,47,2025-06-23T23:52:52.534759,2500,15,0.5583231297096415,0.7489508022243291,1390131.2665934048,5
live_observations_20250624_001051.json,48,2025-06-23T23:54:06.763895,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001051.json,49,2025-06-23T23:55:10.152966,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001051.json,50,2025-06-23T23:56:13.358028,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001051.json,51,2025-06-23T23:57:17.609473,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001051.json,52,2025-06-23T23:58:23.795461,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001051.json,53,2025-06-23T23:59:28.810103,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001051.json,54,2025-06-24T00:00:39.010478,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001051.json,55,2025-06-24T00:01:43.053210,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001051.json,56,2025-06-24T00:02:47.254947,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001051.json,57,2025-06-24T00:03:50.448466,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001051.json,58,2025-06-24T00:04:50.619738,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001051.json,59,2025-06-24T00:05:50.719145,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001051.json,60,2025-06-24T00:06:51.013040,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001051.json,61,2025-06-24T00:07:51.121708,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001051.json,62,2025-06-24T00:09:51.192356,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001051.json,63,2025-06-24T00:10:51.376872,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001356.json,43,2025-06-23T23:50:47.134259,2500,15,0.5583231297096415,0.7489508022243291,1390131.2665934048,5
live_observations_20250624_001356.json,44,2025-06-23T23:52:52.533838,2500,15,0.5583231297096415,0.7489508022243291,1390131.2665934048,5
live_observations_20250624_001356.json,45,2025-06-23T23:54:06.769987,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001356.json,46,2025-06-23T23:55:12.011288,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001356.json,47,2025-06-23T23:56:15.268573,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001356.json,48,2025-06-23T23:57:19.468789,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001356.json,49,2025-06-23T23:58:24.322421,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001356.json,50,2025-06-23T23:59:28.538119,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001356.json,51,2025-06-24T00:00:31.744731,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001356.json,52,2025-06-24T00:01:36.140930,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001356.json,53,2025-06-24T00:02:39.331829,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001356.json,54,2025-06-24T00:03:43.546796,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001356.json,55,2025-06-24T00:04:43.647331,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001356.json,56,2025-06-24T00:05:43.742782,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001356.json,57,2025-06-24T00:06:43.837032,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001356.json,58,2025-06-24T00:07:43.966567,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001356.json,59,2025-06-24T00:08:44.312529,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001356.json,60,2025-06-24T00:10:10.478893,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001356.json,61,2025-06-24T00:11:10.595917,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001356.json,62,2025-06-24T00:12:56.758670,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001356.json,63,2025-06-24T00:13:56.847975,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001525.json,45,2025-06-23T23:49:46.434701,2500,15,0.5583231297096415,0.7489508022243291,1390131.2665934048,5
live_observations_20250624_001525.json,46,2025-06-23T23:50:47.304144,2500,15,0.5583231297096415,0.7489508022243291,1390131.2665934048,5
live_observations_20250624_001525.json,47,2025-06-23T23:52:52.534759,2500,15,0.5583231297096415,0.7489508022243291,1390131.2665934048,5
live_observations_20250624_001525.json,48,2025-06-23T23:54:06.763895,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001525.json,49,2025-06-23T23:55:10.152966,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001525.json,50,2025-06-23T23:56:13.358028,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001525.json,51,2025-06-23T23:57:17.609473,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001525.json,52,2025-06-23T23:58:23.795461,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001525.json,53,2025-06-23T23:59:28.810103,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001525.json,54,2025-06-24T00:00:39.010478,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001525.json,55,2025-06-24T00:01:43.053210,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001525.json,56,2025-06-24T00:02:47.254947,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001525.json,57,2025-06-24T00:03:50.448466,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001525.json,58,2025-06-24T00:04:50.619738,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001525.json,59,2025-06-24T00:05:50.719145,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001525.json,60,2025-06-24T00:06:51.013040,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001525.json,61,2025-06-24T00:07:51.121708,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001525.json,62,2025-06-24T00:09:51.192356,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001525.json,63,2025-06-24T00:10:51.376872,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001525.json,64,2025-06-24T00:12:37.334743,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001525.json,65,2025-06-24T00:13:37.495329,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001525.json,66,2025-06-24T00:15:25.374196,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001830.json,43,2025-06-23T23:50:47.134259,2500,15,0.5583231297096415,0.7489508022243291,1390131.2665934048,5
live_observations_20250624_001830.json,44,2025-06-23T23:52:52.533838,2500,15,0.5583231297096415,0.7489508022243291,1390131.2665934048,5
live_observations_20250624_001830.json,45,2025-06-23T23:54:06.769987,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001830.json,46,2025-06-23T23:55:12.011288,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001830.json,47,2025-06-23T23:56:15.268573,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001830.json,48,2025-06-23T23:57:19.468789,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001830.json,49,2025-06-23T23:58:24.322421,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001830.json,50,2025-06-23T23:59:28.538119,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001830.json,51,2025-06-24T00:00:31.744731,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001830.json,52,2025-06-24T00:01:36.140930,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001830.json,53,2025-06-24T00:02:39.331829,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001830.json,54,2025-06-24T00:03:43.546796,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001830.json,55,2025-06-24T00:04:43.647331,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001830.json,56,2025-06-24T00:05:43.742782,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001830.json,57,2025-06-24T00:06:43.837032,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001830.json,58,2025-06-24T00:07:43.966567,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001830.json,59,2025-06-24T00:08:44.312529,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001830.json,60,2025-06-24T00:10:10.478893,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001830.json,61,2025-06-24T00:11:10.595917,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001830.json,62,2025-06-24T00:12:56.758670,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001830.json,63,2025-06-24T00:13:56.847975,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001830.json,64,2025-06-24T00:15:44.067865,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001830.json,65,2025-06-24T00:16:44.174444,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001830.json,66,2025-06-24T00:18:30.389900,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001910.json,45,2025-06-23T23:49:46.434701,2500,15,0.5583231297096415,0.7489508022243291,1390131.2665934048,5
live_observations_20250624_001910.json,46,2025-06-23T23:50:47.304144,2500,15,0.5583231297096415,0.7489508022243291,1390131.2665934048,5
live_observations_20250624_001910.json,47,2025-06-23T23:52:52.534759,2500,15,0.5583231297096415,0.7489508022243291,1390131.2665934048,5
live_observations_20250624_001910.json,48,2025-06-23T23:54:06.763895,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001910.json,49,2025-06-23T23:55:10.152966,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001910.json,50,2025-06-23T23:56:13.358028,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001910.json,51,2025-06-23T23:57:17.609473,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001910.json,52,2025-06-23T23:58:23.795461,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001910.json,53,2025-06-23T23:59:28.810103,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001910.json,54,2025-06-24T00:00:39.010478,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001910.json,55,2025-06-24T00:01:43.053210,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001910.json,56,2025-06-24T00:02:47.254947,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001910.json,57,2025-06-24T00:03:50.448466,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001910.json,58,2025-06-24T00:04:50.619738,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001910.json,59,2025-06-24T00:05:50.719145,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001910.json,60,2025-06-24T00:06:51.013040,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001910.json,61,2025-06-24T00:07:51.121708,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001910.json,62,2025-06-24T00:09:51.192356,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001910.json,63,2025-06-24T00:10:51.376872,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
live_observations_20250624_001910.json,64,2025-06-24T00:12:37.334743,2500,21,0.4311309837234467,0.545415500242186,1398954.72983492,5
